,Celcius,Fahrenheit,Humidity
2020-03-13 03:52:21.178253+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:53:21.765496+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:54:22.293241+00:00,15.600000381469727,60.080000686645505,45.400001525878906
2020-03-13 03:55:22.880279+00:00,15.699999809265137,60.259999656677245,46.0
2020-03-13 03:56:25.947886+00:00,15.699999809265137,60.259999656677245,45.79999923706055
2020-03-13 03:57:26.534120+00:00,15.600000381469727,60.080000686645505,45.599998474121094
2020-03-13 03:58:29.653891+00:00,15.5,59.9,46.5
2020-03-13 03:59:30.215972+00:00,15.5,59.9,46.599998474121094
2020-03-13 04:00:30.775046+00:00,15.800000190734863,60.44000034332275,47.0
2020-03-13 04:01:36.418215+00:00,16.0,60.8,45.79999923706055
2020-03-13 04:02:37.004818+00:00,16.0,60.8,45.70000076293945
2020-03-13 04:03:37.591956+00:00,15.899999618530273,60.61999931335449,45.400001525878906
2020-03-13 04:04:40.671096+00:00,15.699999809265137,60.259999656677245,45.599998474121094
2020-03-13 04:05:41.258327+00:00,15.699999809265137,60.259999656677245,45.5
2020-03-13 04:06:41.832933+00:00,15.600000381469727,60.080000686645505,46.400001525878906
2020-03-13 04:07:42.385113+00:00,15.5,59.9,46.099998474121094
2020-03-13 04:08:45.501092+00:00,15.5,59.9,46.29999923706055
2020-03-13 04:09:46.052078+00:00,15.399999618530273,59.71999931335449,46.29999923706055
2020-03-13 04:10:46.639199+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 04:11:49.723976+00:00,15.199999809265137,59.359999656677246,47.099998474121094
2020-03-13 04:12:52.843584+00:00,15.399999618530273,59.71999931335449,47.0
2020-03-13 04:13:53.430742+00:00,15.399999618530273,59.71999931335449,47.099998474121094
2020-03-13 04:14:53.958864+00:00,15.399999618530273,59.71999931335449,46.900001525878906
2020-03-13 04:15:57.022401+00:00,15.5,59.9,46.5
2020-03-13 04:16:57.605131+00:00,15.5,59.9,46.400001525878906
2020-03-13 04:18:00.719508+00:00,15.399999618530273,59.71999931335449,46.599998474121094
2020-03-13 04:19:01.308153+00:00,15.399999618530273,59.71999931335449,46.79999923706055
2020-03-13 04:20:04.423217+00:00,15.5,59.9,46.599998474121094
2020-03-13 04:21:04.964950+00:00,15.399999618530273,59.71999931335449,46.20000076293945
2020-03-13 04:22:05.552144+00:00,15.399999618530273,59.71999931335449,47.0
2020-03-13 04:23:08.633525+00:00,15.399999618530273,59.71999931335449,46.70000076293945
2020-03-13 04:24:09.214986+00:00,15.399999618530273,59.71999931335449,46.5
2020-03-13 04:25:12.332469+00:00,15.5,59.9,47.099998474121094
2020-03-13 04:26:15.406814+00:00,15.5,59.9,46.099998474121094
2020-03-13 04:27:15.984938+00:00,15.5,59.9,46.0
2020-03-13 04:28:19.042452+00:00,15.5,59.9,46.099998474121094
2020-03-13 04:29:19.595046+00:00,15.399999618530273,59.71999931335449,46.29999923706055
2020-03-13 04:30:20.135159+00:00,15.5,59.9,46.29999923706055
2020-03-13 04:31:23.236748+00:00,15.399999618530273,59.71999931335449,46.099998474121094
2020-03-13 04:32:26.300947+00:00,15.399999618530273,59.71999931335449,46.0
2020-03-13 04:33:26.861249+00:00,15.300000190734863,59.54000034332275,45.79999923706055
2020-03-13 04:34:27.448163+00:00,15.300000190734863,59.54000034332275,46.099998474121094
2020-03-13 04:35:28.035419+00:00,15.399999618530273,59.71999931335449,46.0
2020-03-13 04:36:28.622657+00:00,15.300000190734863,59.54000034332275,46.5
2020-03-13 04:37:29.208006+00:00,15.199999809265137,59.359999656677246,45.79999923706055
2020-03-13 04:38:29.794861+00:00,15.199999809265137,59.359999656677246,46.0
2020-03-13 04:39:32.909957+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 04:40:36.028687+00:00,15.199999809265137,59.359999656677246,45.900001525878906
2020-03-13 04:41:36.615668+00:00,15.199999809265137,59.359999656677246,46.0
2020-03-13 04:42:39.687246+00:00,15.199999809265137,59.359999656677246,46.29999923706055
2020-03-13 04:43:40.244529+00:00,15.199999809265137,59.359999656677246,46.29999923706055
2020-03-13 04:44:40.777866+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 04:45:41.365006+00:00,15.100000381469727,59.180000686645506,46.599998474121094
2020-03-13 04:46:41.954056+00:00,15.100000381469727,59.180000686645506,46.400001525878906
2020-03-13 04:47:42.543230+00:00,15.199999809265137,59.359999656677246,46.29999923706055
2020-03-13 04:48:43.105261+00:00,15.100000381469727,59.180000686645506,46.29999923706055
2020-03-13 04:49:43.694368+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 04:50:44.234868+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 04:51:44.824155+00:00,15.199999809265137,59.359999656677246,46.29999923706055
2020-03-13 04:52:45.413349+00:00,15.100000381469727,59.180000686645506,46.599998474121094
2020-03-13 04:53:46.002695+00:00,15.199999809265137,59.359999656677246,46.20000076293945
2020-03-13 04:54:46.589726+00:00,15.199999809265137,59.359999656677246,46.70000076293945
2020-03-13 04:55:47.174935+00:00,15.300000190734863,59.54000034332275,46.20000076293945
2020-03-13 04:56:47.709671+00:00,15.300000190734863,59.54000034332275,46.5
2020-03-13 04:57:48.244941+00:00,15.300000190734863,59.54000034332275,46.0
2020-03-13 04:58:48.832065+00:00,15.300000190734863,59.54000034332275,46.29999923706055
2020-03-13 04:59:51.893337+00:00,15.5,59.9,45.900001525878906
2020-03-13 05:00:55.008808+00:00,15.399999618530273,59.71999931335449,46.099998474121094
2020-03-13 05:01:55.595965+00:00,15.399999618530273,59.71999931335449,46.29999923706055
2020-03-13 05:02:56.183145+00:00,15.399999618530273,59.71999931335449,46.20000076293945
2020-03-13 05:03:56.767129+00:00,15.399999618530273,59.71999931335449,46.29999923706055
2020-03-13 05:04:57.354291+00:00,15.300000190734863,59.54000034332275,46.20000076293945
2020-03-13 05:05:57.905870+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:06:58.492927+00:00,15.300000190734863,59.54000034332275,47.0
2020-03-13 05:07:59.047363+00:00,15.300000190734863,59.54000034332275,46.099998474121094
2020-03-13 05:08:59.605027+00:00,15.399999618530273,59.71999931335449,46.70000076293945
2020-03-13 05:10:02.720064+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:11:03.305007+00:00,15.300000190734863,59.54000034332275,46.29999923706055
2020-03-13 05:12:03.844994+00:00,15.399999618530273,59.71999931335449,46.20000076293945
2020-03-13 05:13:04.425029+00:00,15.300000190734863,59.54000034332275,46.099998474121094
2020-03-13 05:14:07.540147+00:00,15.399999618530273,59.71999931335449,46.5
2020-03-13 05:15:08.108430+00:00,15.300000190734863,59.54000034332275,46.29999923706055
2020-03-13 05:16:08.695644+00:00,15.300000190734863,59.54000034332275,46.29999923706055
2020-03-13 05:17:11.777828+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:18:12.330524+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 05:19:12.917561+00:00,15.300000190734863,59.54000034332275,46.599998474121094
2020-03-13 05:20:13.494940+00:00,15.300000190734863,59.54000034332275,45.900001525878906
2020-03-13 05:21:14.081928+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:22:14.646979+00:00,15.199999809265137,59.359999656677246,46.5
2020-03-13 05:23:17.743064+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:24:23.386597+00:00,15.399999618530273,59.71999931335449,46.099998474121094
2020-03-13 05:25:23.922100+00:00,15.399999618530273,59.71999931335449,46.099998474121094
2020-03-13 05:26:24.509153+00:00,15.399999618530273,59.71999931335449,46.5
2020-03-13 05:27:25.088254+00:00,15.199999809265137,59.359999656677246,46.20000076293945
2020-03-13 05:28:28.201917+00:00,15.199999809265137,59.359999656677246,46.29999923706055
2020-03-13 05:29:28.789041+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 05:30:29.332384+00:00,15.199999809265137,59.359999656677246,46.70000076293945
2020-03-13 05:31:32.448959+00:00,15.300000190734863,59.54000034332275,46.400001525878906
2020-03-13 05:32:32.986362+00:00,15.199999809265137,59.359999656677246,46.400001525878906
2020-03-13 05:33:33.555447+00:00,15.300000190734863,59.54000034332275,46.29999923706055
2020-03-13 05:34:34.142462+00:00,15.199999809265137,59.359999656677246,46.5
2020-03-13 05:35:34.729620+00:00,15.100000381469727,59.180000686645506,46.70000076293945
2020-03-13 05:36:35.272020+00:00,15.100000381469727,59.180000686645506,46.599998474121094
2020-03-13 05:37:38.387487+00:00,15.100000381469727,59.180000686645506,46.70000076293945
2020-03-13 05:38:41.505379+00:00,15.100000381469727,59.180000686645506,47.0
